Date,dia,Quantity,Rate,Value,t,t_square,log_Quantity,April,August,December,February,January,July,June,March,May,November,October,September
2018-08-10,12 MM,0.92,43500.0,40020.0,16,256,-0.08338160893905101,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-10,12 MM,9.08,43750.0,397250.0,16,256,2.206074192613202,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,10.190000000000001,44500.0,470365.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,1.95,44500.0,86775.0,16,256,0.6678293725756554,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,-0.5,45500.0,-22750.0,16,256,,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,0.5,45500.0,22750.0,16,256,-0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,4.05,45000.0,182250.0,16,256,1.3987168811184478,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,4.01,45500.0,182455.0,16,256,1.3887912413184778,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,10.190000000000001,43200.0,455760.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-11,12 MM,3.0,43750.0,131250.0,16,256,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-13,12 MM,5.17,45000.0,232650.0,16,256,1.6428726885203377,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-13,12 MM,9.13,43000.0,392590.0,16,256,2.211565694606877,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-13,12 MM,0.99,44500.0,44055.0,16,256,-0.01005033585350145,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-13,12 MM,3.0,44500.0,133500.0,16,256,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,5.18,44500.0,230510.0,16,256,1.6448050562713916,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,3.97,44500.0,176665.0,16,256,1.3787660946990992,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,2.99,44500.0,133055.0,16,256,1.095273387402595,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,3.1,43000.0,133300.0,16,256,1.1314021114911006,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,0.33,44700.0,14751.0,16,256,-1.1086626245216111,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-14,12 MM,2.57,44000.0,113080.0,16,256,0.9439058989071284,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-16,12 MM,1.0,42300.0,42300.0,16,256,0.0,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-17,12 MM,0.82,45500.0,37310.0,16,256,-0.19845093872383832,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-17,12 MM,2.52,44500.0,112140.0,16,256,0.9242589015233319,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-17,12 MM,10.190000000000001,44500.0,462800.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-17,12 MM,1.97,45500.0,89635.0,16,256,0.6780335427498971,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-18,12 MM,2.02,44500.0,89890.0,16,256,0.7030975114131134,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-18,12 MM,1.99,44500.0,88555.0,16,256,0.688134638736401,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-18,12 MM,0.42,44000.0,18480.0,16,256,-0.8675005677047231,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-18,12 MM,0.5,44500.0,22250.0,16,256,-0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-20,12 MM,9.37,44500.0,416965.0,16,256,2.2375130962503307,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-20,12 MM,1.98,44500.0,88110.0,16,256,0.6830968447064438,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-20,12 MM,0.09,45500.0,4095.0,16,256,-2.4079456086518722,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-20,12 MM,10.190000000000001,43750.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-20,12 MM,10.190000000000001,42800.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-21,12 MM,3.5,44750.0,156625.0,16,256,1.252762968495368,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-21,12 MM,5.43,44500.0,241635.0,16,256,1.691939133945844,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,0.33,44000.0,14520.0,16,256,-1.1086626245216111,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,5.19,44500.0,230955.0,16,256,1.6467336971777973,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,1.99,46000.0,91540.0,16,256,0.688134638736401,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,10.190000000000001,43750.0,505750.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,3.94,44000.0,173360.0,16,256,1.3711807233098425,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,2.98,44500.0,132610.0,16,256,1.091923300517313,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,5.14,44500.0,228730.0,16,256,1.6370530794670737,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-22,12 MM,9.1,43000.0,391300.0,16,256,2.2082744135228043,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-23,12 MM,1.97,45500.0,89635.0,16,256,0.6780335427498971,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-23,12 MM,2.99,44000.0,131560.0,16,256,1.095273387402595,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-23,12 MM,10.190000000000001,42400.0,493112.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,2.98,44500.0,132610.0,16,256,1.091923300517313,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,0.41,46500.0,19065.0,16,256,-0.8915981192837836,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,3.96,43500.0,172260.0,16,256,1.3762440252663892,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,3.96,44000.0,174240.0,16,256,1.3762440252663892,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,10.190000000000001,42300.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-24,12 MM,10.190000000000001,44500.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,3.0,43500.0,130500.0,16,256,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,10.190000000000001,42400.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,1.0,42000.0,42000.0,16,256,0.0,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,2.48,44000.0,109120.0,16,256,0.9082585601768908,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,10.190000000000001,40500.0,555690.0,16,256,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-25,12 MM,3.89,43750.0,170187.5,16,256,1.358409157630355,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-27,12 MM,10.190000000000001,42500.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-27,12 MM,10.190000000000001,42500.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-27,12 MM,5.25,42500.0,223125.0,17,289,1.6582280766035324,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-27,12 MM,0.069,47000.0,3243.0,17,289,-2.6736487743848776,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-27,12 MM,0.91,43750.0,39812.5,17,289,-0.09431067947124129,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,2.45,44500.0,109025.0,17,289,0.8960880245566357,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,2.02,42400.0,85648.0,17,289,0.7030975114131134,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,3.78,41750.0,157815.0,17,289,1.3297240096314962,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,5.15,42500.0,218875.0,17,289,1.6389967146756448,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,10.190000000000001,42500.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-28,12 MM,3.95,41525.42,164025.41,17,289,1.3737155789130306,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,2.28,44500.0,101460.0,17,289,0.8241754429663494,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,4.49,42450.0,190600.5,17,289,1.501852701754163,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,0.25,43000.0,10750.0,17,289,-1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,10.190000000000001,41600.0,502944.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,8.97,44900.0,402753.0,17,289,2.1938856760707046,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,3.86,44500.0,171770.0,17,289,1.3506671834767394,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,10.190000000000001,42000.0,481320.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-29,12 MM,1.98,44500.0,88110.0,17,289,0.6830968447064438,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,1.22,43000.0,52460.0,17,289,0.19885085874516517,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,0.412,44000.0,18128.0,17,289,-0.8867319296326107,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,5.005,43250.0,216466.25,17,289,1.6104374127671839,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,5.36,44900.0,240664.0,17,289,1.6789639750827108,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,10.190000000000001,42000.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,2.97,46300.0,137511.0,17,289,1.0885619528146082,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,3.18,42450.0,134991.0,17,289,1.1568811967920856,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,2.02,41525.42,83881.35,17,289,0.7030975114131134,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,3.98,45000.0,179100.0,17,289,1.3812818192963463,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-30,12 MM,5.18,44500.0,230510.0,17,289,1.6448050562713916,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,10.190000000000001,42500.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,5.09,42500.0,216325.0,17,289,1.6272778305624314,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,2.01,42500.0,85425.0,17,289,0.6981347220709843,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,3.0,42500.0,127500.0,17,289,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,10.190000000000001,42000.0,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,5.26,44000.0,231440.0,17,289,1.6601310267496185,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,10.190000000000001,44067.8,555690.0,17,289,2.3214068472346336,False,True,False,False,False,False,False,False,False,False,False,False
2018-08-31,12 MM,4.99,44000.0,219560.0,17,289,1.6074359097634274,False,True,False,False,False,False,False,False,False,False,False,False
2018-09-01,12 MM,9.815,43500.0,426952.5,17,289,2.2839118277284243,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,9.815,44000.0,431860.0,17,289,2.2839118277284243,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,5.23,44000.0,230120.0,17,289,1.6544112780768316,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,0.99,45200.0,44748.0,17,289,-0.01005033585350145,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,3.02,42000.0,126840.0,17,289,1.1052568313867783,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,5.26,43250.0,227495.0,17,289,1.6601310267496185,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,7.984,43000.0,343312.0,17,289,2.0774395390091627,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,10.190000000000001,42000.0,555690.0,17,289,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-01,12 MM,3.9,43500.0,169650.0,17,289,1.3609765531356006,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-03,12 MM,10.190000000000001,43750.0,455000.0,17,289,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-03,12 MM,2.02,42500.0,85850.0,17,289,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-03,12 MM,7.03,42450.0,298423.5,17,289,1.9501867058225735,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-04,12 MM,2.0,42000.0,84000.0,17,289,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-04,12 MM,1.98,42000.0,83160.0,17,289,0.6830968447064438,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-04,12 MM,9.23,44000.0,406120.0,17,289,2.222459048514761,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-05,12 MM,2.02,47300.0,95546.0,17,289,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-05,12 MM,5.08,46000.0,233680.0,17,289,1.6253112615903906,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-05,12 MM,9.03,43250.0,390547.5,17,289,2.200552367428894,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-06,12 MM,1.28,46000.0,58880.0,17,289,0.2468600779315258,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-07,12 MM,0.57,47000.0,26790.0,17,289,-0.5621189181535413,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,5.17,46750.0,241697.5,17,289,1.6428726885203377,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,10.190000000000001,46000.0,555690.0,17,289,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,2.99,46000.0,137540.0,17,289,1.095273387402595,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,3.18,46500.0,147870.0,17,289,1.1568811967920856,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,3.01,45500.0,136955.0,17,289,1.1019400787607843,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,0.99,46000.0,45540.0,17,289,-0.01005033585350145,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-08,12 MM,0.27,47000.0,12690.0,17,289,-1.3093333199837622,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-11,12 MM,3.52,46000.0,161920.0,17,289,1.2584609896100056,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-11,12 MM,0.59,46700.0,27553.0,17,289,-0.527632742082372,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-11,12 MM,0.068,47000.0,3196.0,17,289,-2.6882475738060303,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-12,12 MM,2.14,46000.0,98440.0,17,289,0.7608058290337602,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-12,12 MM,6.02,46000.0,276920.0,17,289,1.7950872593207297,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-14,12 MM,1.6,46000.0,73600.0,17,289,0.47000362924573563,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-14,12 MM,1.48,46000.0,68080.0,17,289,0.3920420877760237,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-14,12 MM,3.98,46000.0,183080.0,17,289,1.3812818192963463,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-18,12 MM,1.0,46000.0,46000.0,17,289,0.0,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-19,12 MM,3.0,46500.0,139500.0,17,289,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-19,12 MM,2.94,43200.0,127008.0,17,289,1.0784095813505903,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-19,12 MM,6.44,46250.0,297850.0,17,289,1.8625285401162623,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-20,12 MM,0.91,45500.0,41405.0,17,289,-0.09431067947124129,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-20,12 MM,2.04,42500.0,86700.0,17,289,0.712949807856125,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-21,12 MM,2.04,45000.0,91800.0,17,289,0.712949807856125,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-21,12 MM,1.01,47000.0,47470.0,17,289,0.009950330853168092,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-21,12 MM,0.68,46000.0,31280.0,17,289,-0.3856624808119846,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-21,12 MM,1.01,45000.0,45450.0,17,289,0.009950330853168092,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-22,12 MM,2.38,45000.0,107100.0,17,289,0.8671004876833833,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-22,12 MM,1.5,44500.0,66750.0,17,289,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,4.05,44000.0,178200.0,18,324,1.3987168811184478,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,3.97,44000.0,174680.0,18,324,1.3787660946990992,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,1.985,45800.0,90913.0,18,324,0.6856189141391538,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,1.985,46300.0,91905.5,18,324,0.6856189141391538,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,1.51,45000.0,67950.0,18,324,0.412109650826833,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-25,12 MM,0.5,45500.0,22750.0,18,324,-0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-26,12 MM,2.32,46000.0,106720.0,18,324,0.8415671856782185,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-26,12 MM,5.23,45000.0,235350.0,18,324,1.6544112780768316,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-26,12 MM,1.98,44000.0,87120.0,18,324,0.6830968447064438,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-27,12 MM,2.02,47000.0,94940.0,18,324,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-27,12 MM,-1.985,46300.0,-91905.5,18,324,,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-27,12 MM,1.985,46300.0,91905.5,18,324,0.6856189141391538,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-28,12 MM,10.190000000000001,46000.0,555690.0,18,324,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-28,12 MM,1.98,46000.0,91080.0,18,324,0.6830968447064438,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-28,12 MM,2.96,46000.0,136160.0,18,324,1.085189268335969,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,3.01,46000.0,138460.0,18,324,1.1019400787607843,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,0.49,46500.0,22785.0,18,324,-0.7133498878774648,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,2.01,46000.0,92460.0,18,324,0.6981347220709843,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,5.33,43474.58,231719.51,18,324,1.673351238177753,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,10.190000000000001,46400.0,490912.0,18,324,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,2.02,46500.0,93930.0,18,324,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-29,12 MM,5.15,44000.0,226600.0,18,324,1.6389967146756448,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-30,12 MM,2.02,44000.0,88880.0,18,324,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-30,12 MM,2.58,46000.0,118680.0,18,324,0.9477893989335261,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-30,12 MM,2.01,46000.0,92460.0,18,324,0.6981347220709843,False,False,False,False,False,False,False,False,False,False,False,True
2018-09-30,12 MM,5.35,46000.0,246100.0,18,324,1.6770965609079151,False,False,False,False,False,False,False,False,False,False,False,True
2018-10-01,12 MM,5.27,44200.0,232934.0,18,324,1.6620303625532709,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-01,12 MM,0.67,46000.0,30820.0,18,324,-0.40047756659712525,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,0.49,46000.0,22540.0,18,324,-0.7133498878774648,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,1.98,46000.0,91080.0,18,324,0.6830968447064438,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,1.0,46000.0,46000.0,18,324,0.0,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,1.99,46500.0,92535.0,18,324,0.688134638736401,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,0.49,45000.0,22050.0,18,324,-0.7133498878774648,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,4.95,44000.0,217800.0,18,324,1.599387576580599,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,0.25,45700.0,11425.0,18,324,-1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-03,12 MM,0.99,45500.0,45045.0,18,324,-0.01005033585350145,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-04,12 MM,8.41,42500.0,357425.0,18,324,2.1294214739848565,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-04,12 MM,4.04,47400.0,191496.0,18,324,1.3962446919730587,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,1.63,46500.0,75795.0,18,324,0.4885800148186709,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,0.77,44000.0,33880.0,18,324,-0.2613647641344075,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,3.01,45500.0,136955.0,18,324,1.1019400787607843,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,6.04,46400.0,280256.0,18,324,1.7984040119467235,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,5.13,44300.0,227259.0,18,324,1.6351056591826783,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-05,12 MM,2.02,45000.0,90900.0,18,324,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-06,12 MM,2.03,47400.0,96222.0,18,324,0.7080357930536959,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-06,12 MM,3.03,46300.0,140289.0,18,324,1.1085626195212777,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-06,12 MM,5.06,45500.0,230230.0,18,324,1.6213664832993742,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-06,12 MM,1.01,44000.0,44440.0,18,324,0.009950330853168092,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-06,12 MM,1.0,46000.0,46000.0,18,324,0.0,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-08,12 MM,2.0,46500.0,93000.0,18,324,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-09,12 MM,3.9,46500.0,181350.0,18,324,1.3609765531356006,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-09,12 MM,1.52,46500.0,70680.0,18,324,0.41871033485818504,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-09,12 MM,0.33,46500.0,15345.0,18,324,-1.1086626245216111,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-09,12 MM,2.02,46000.0,92920.0,18,324,0.7030975114131134,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-09,12 MM,0.5,46500.0,23250.0,18,324,-0.6931471805599453,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-10,12 MM,2.48,46500.0,115320.0,18,324,0.9082585601768908,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-10,12 MM,3.02,46500.0,140430.0,18,324,1.1052568313867783,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-10,12 MM,0.84,46500.0,39060.0,18,324,-0.1743533871447778,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-11,12 MM,8.66,46500.0,402690.0,18,324,2.1587147225743437,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-13,12 MM,2.07,46500.0,96255.0,18,324,0.7275486072772777,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-13,12 MM,0.17,46000.0,7820.0,18,324,-1.7719568419318752,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-15,12 MM,10.190000000000001,45700.0,483506.0,18,324,2.3214068472346336,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-15,12 MM,5.36,45000.0,241200.0,18,324,1.6789639750827108,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-15,12 MM,5.28,47400.0,250272.0,18,324,1.6639260977181702,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,4.98,44700.0,222606.0,18,324,1.6054298910365616,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,1.77,45200.0,80004.0,18,324,0.5709795465857378,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,1.51,46500.0,70215.0,18,324,0.412109650826833,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,2.99,46000.0,137540.0,18,324,1.095273387402595,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,1.98,46500.0,92070.0,18,324,0.6830968447064438,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,1.01,45200.0,45652.0,18,324,0.009950330853168092,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-16,12 MM,3.88,45500.0,176540.0,18,324,1.355835153635182,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-22,12 MM,3.01,46800.0,140868.0,18,324,1.1019400787607843,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-22,12 MM,5.34,46500.0,248310.0,18,324,1.6752256529721035,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-22,12 MM,0.84,46000.0,38640.0,18,324,-0.1743533871447778,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-23,12 MM,2.98,46500.0,138570.0,18,324,1.091923300517313,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-23,12 MM,7.06,45500.0,321230.0,18,324,1.9544450515051506,False,False,False,False,False,False,False,False,False,False,True,False
2018-10-23,12 MM,3.02,46500.0,140430.0,18,324,1.1052568313867783,False,False,False,False,False,False,False,False,False,False,True,False
