Date,Quantity
26-06-2019,10.19
27-06-2019,0.51
27-06-2019,0.256
27-06-2019,2.39
28-06-2019,2.52
28-06-2019,2.01
28-06-2019,1.52
28-06-2019,2.02
29-06-2019,2.02
29-06-2019,10.19
29-06-2019,0.09
30-06-2019,4
30-06-2019,7.72
01-07-2019,3.96
02-07-2019,0.99
03-07-2019,5.07
03-07-2019,8.57
03-07-2019,10.19
05-07-2019,2.03
05-07-2019,7.94
05-07-2019,0.37
05-07-2019,5.01
05-07-2019,9.07
06-07-2019,2
06-07-2019,5.52
06-07-2019,0.5
06-07-2019,3.99
08-07-2019,3.05
08-07-2019,7.04
08-07-2019,1.02
09-07-2019,5.03
09-07-2019,1.87
09-07-2019,10.19
09-07-2019,1.51
09-07-2019,0.51
10-07-2019,0.51
10-07-2019,1
10-07-2019,5.07
11-07-2019,10.19
11-07-2019,3
11-07-2019,4.02
11-07-2019,4.01
11-07-2019,2.53
12-07-2019,3
12-07-2019,6.01
12-07-2019,0.33
13-07-2019,0.25
13-07-2019,3.27
13-07-2019,10.19
13-07-2019,5.96
13-07-2019,5.06
13-07-2019,2.02
13-07-2019,3.02
13-07-2019,7.95
13-07-2019,3.43
13-07-2019,6.03
13-07-2019,0.68
15-07-2019,6.98
15-07-2019,3.03
15-07-2019,3.06
15-07-2019,1.01
15-07-2019,6.07
15-07-2019,1.55
15-07-2019,1.2
15-07-2019,0.84
16-07-2019,8
16-07-2019,10.19
16-07-2019,3.05
16-07-2019,2.95
16-07-2019,5.12
16-07-2019,3.03
16-07-2019,4
16-07-2019,1.1
16-07-2019,0.84
18-07-2019,1.98
18-07-2019,3.01
18-07-2019,5.11
18-07-2019,1.01
18-07-2019,2.02
19-07-2019,3.01
19-07-2019,3.98
19-07-2019,6.07
19-07-2019,2.11
20-07-2019,7.67
20-07-2019,7.68
20-07-2019,4.52
20-07-2019,3.02
20-07-2019,2.02
22-07-2019,2.02
22-07-2019,4.03
22-07-2019,1.01
22-07-2019,10.19
22-07-2019,0.6
22-07-2019,1.01
22-07-2019,10.19
22-07-2019,2.04
22-07-2019,5.26
23-07-2019,1.52
23-07-2019,2.51
24-07-2019,4.05
24-07-2019,3.19
24-07-2019,4.28
24-07-2019,4.06
24-07-2019,9.27
25-07-2019,4.02
25-07-2019,2.02
26-07-2019,0.42
26-07-2019,5.12
26-07-2019,2.02
26-07-2019,1.01
26-07-2019,7.93
26-07-2019,1.02
27-07-2019,0.51
27-07-2019,5.2
27-07-2019,9
28-07-2019,10.19
29-07-2019,7.97
29-07-2019,2.1
29-07-2019,10.19
29-07-2019,3.94
29-07-2019,6.06
29-07-2019,4.05
30-07-2019,0.345
30-07-2019,0.33
30-07-2019,0.331
30-07-2019,0.339
30-07-2019,3.87
30-07-2019,4.04
30-07-2019,3
30-07-2019,4.21
30-07-2019,0.51
30-07-2019,3.07
30-07-2019,10.19
30-07-2019,10.19
31-07-2019,0.43
31-07-2019,5.02
31-07-2019,10.19
31-07-2019,6.04
31-07-2019,1.95
31-07-2019,3.05
31-07-2019,3.88
01-08-2019,5.09
01-08-2019,1.02
01-08-2019,0.34
01-08-2019,4.63
01-08-2019,1.08
01-08-2019,4.625
02-08-2019,0.17
02-08-2019,0.42
02-08-2019,0.59
02-08-2019,3
03-08-2019,2.52
03-08-2019,0.31
03-08-2019,5.06
03-08-2019,2.99
05-08-2019,5.99
05-08-2019,5.22
05-08-2019,1.966
06-08-2019,4.03
06-08-2019,8.03
06-08-2019,2.51
06-08-2019,1.5
06-08-2019,3.01
06-08-2019,7.4
08-08-2019,3.8
08-08-2019,5.29
08-08-2019,10.19
08-08-2019,1
08-08-2019,0.25
08-08-2019,0.26
08-08-2019,4.23
09-08-2019,2.48
09-08-2019,3.03
09-08-2019,4.48
09-08-2019,1.01
10-08-2019,5.13
10-08-2019,2.99
10-08-2019,1.01
10-08-2019,-3.01
12-08-2019,3.03
12-08-2019,3.05
12-08-2019,3.95
13-08-2019,3.97
13-08-2019,0.58
13-08-2019,4.55
13-08-2019,2
13-08-2019,4.05
14-08-2019,3
14-08-2019,2.02
14-08-2019,3.85
14-08-2019,5.11
14-08-2019,3.043
14-08-2019,2
16-08-2019,10.19
16-08-2019,2.01
16-08-2019,6.06
16-08-2019,4.02
16-08-2019,1.02
17-08-2019,1.49
17-08-2019,2.11
17-08-2019,0.34
17-08-2019,0.17
17-08-2019,4.05
17-08-2019,2.96
17-08-2019,2
19-08-2019,0.26
19-08-2019,0.168
19-08-2019,2.051
19-08-2019,6.06
19-08-2019,2.98
19-08-2019,4.06
19-08-2019,2.51
20-08-2019,0.97
20-08-2019,1.01
20-08-2019,2.97
20-08-2019,1
20-08-2019,4.09
21-08-2019,5.37
21-08-2019,5.4
21-08-2019,9.01
21-08-2019,1.95
21-08-2019,7.75
21-08-2019,10.19
21-08-2019,1.98
21-08-2019,1.99
22-08-2019,3.88
22-08-2019,1.85
22-08-2019,10.19
22-08-2019,5.09
23-08-2019,2.02
23-08-2019,2.53
23-08-2019,0.5
24-08-2019,1.52
24-08-2019,1.952
24-08-2019,1.19
26-08-2019,0.41
26-08-2019,1.49
26-08-2019,10.19
26-08-2019,10.19
26-08-2019,10.19
26-08-2019,1.99
27-08-2019,1.97
27-08-2019,3.11
27-08-2019,2.03
27-08-2019,4.02
27-08-2019,1.51
27-08-2019,2.02
27-08-2019,0.59
27-08-2019,3.03
27-08-2019,4.04
28-08-2019,3.04
28-08-2019,5.05
28-08-2019,5.02
28-08-2019,1.17
28-08-2019,5.05
28-08-2019,4.77
29-08-2019,1.01
29-08-2019,0.93
29-08-2019,9.07
29-08-2019,0.67
29-08-2019,2.02
29-08-2019,10.19
29-08-2019,5.17
29-08-2019,1.5
29-08-2019,10.19
30-08-2019,0.99
30-08-2019,3.01
30-08-2019,4.04
30-08-2019,1.5
30-08-2019,3.86
30-08-2019,3.89
30-08-2019,10.19
30-08-2019,9.03
30-08-2019,4.84
31-08-2019,4.01
31-08-2019,5.15
31-08-2019,0.26
31-08-2019,3.05
31-08-2019,0.41
31-08-2019,2.02
31-08-2019,2.02
31-08-2019,10.07
03-09-2019,0.26
04-09-2019,4.02
04-09-2019,0.33
04-09-2019,3.01
04-09-2019,7.83
04-09-2019,0.76
04-09-2019,0.74
06-09-2019,4.27
06-09-2019,1.77
06-09-2019,2.84
06-09-2019,0.84
07-09-2019,0.17
07-09-2019,1.2
07-09-2019,3.74
09-09-2019,5.15
09-09-2019,4.09
10-09-2019,3.75
11-09-2019,0.51
11-09-2019,2.01
11-09-2019,10.19
12-09-2019,9.09
12-09-2019,5
12-09-2019,1.98
12-09-2019,1.97
12-09-2019,6.26
12-09-2019,4
13-09-2019,7.84
14-09-2019,4.06
14-09-2019,3
14-09-2019,3.97
14-09-2019,1.08
16-09-2019,2.02
16-09-2019,0.25
16-09-2019,2.04
16-09-2019,3.98
16-09-2019,0.17
18-09-2019,2.04
18-09-2019,1.01
18-09-2019,3.79
18-09-2019,3.73
18-09-2019,4.33
18-09-2019,1.17
18-09-2019,5.21
19-09-2019,1.01
19-09-2019,2.02
19-09-2019,2.02
19-09-2019,1.95
19-09-2019,2.01
19-09-2019,10.19
19-09-2019,5.21
19-09-2019,10.19
20-09-2019,2.03
20-09-2019,6.1
20-09-2019,0.51
20-09-2019,10.19
20-09-2019,10.19
21-09-2019,2.5
21-09-2019,2.03
21-09-2019,3.91
21-09-2019,1.01
23-09-2019,3.5
23-09-2019,2
23-09-2019,2.025
24-09-2019,0.59
24-09-2019,1.09
24-09-2019,2.02
24-09-2019,2.02
24-09-2019,10.19
24-09-2019,1.91
26-09-2019,5.05
26-09-2019,1
26-09-2019,1.76
26-09-2019,3.91
26-09-2019,3.98
26-09-2019,1.99
27-09-2019,0.17
27-09-2019,0.57
27-09-2019,1.98
27-09-2019,0.42
27-09-2019,6.48
27-09-2019,2.22
28-09-2019,1
28-09-2019,2
28-09-2019,10.19
28-09-2019,3.97
28-09-2019,2.18
29-09-2019,2.01
29-09-2019,7.14
29-09-2019,3.01
29-09-2019,3.03
29-09-2019,0.5
30-09-2019,1.99
30-09-2019,5.22
30-09-2019,2.96
30-09-2019,8.04
01-10-2019,4.02
01-10-2019,4.15
01-10-2019,3.89
01-10-2019,0.662
01-10-2019,0.99
01-10-2019,0.17
01-10-2019,0.43
03-10-2019,5.09
03-10-2019,6.04
03-10-2019,1
03-10-2019,2
03-10-2019,2.5
04-10-2019,3.02
04-10-2019,0.41
04-10-2019,4.04
04-10-2019,3.79
04-10-2019,2.49
04-10-2019,2.98
04-10-2019,4.99
04-10-2019,5.13
04-10-2019,1.99
04-10-2019,2
04-10-2019,3.32
09-10-2019,0.5
09-10-2019,10.19
10-10-2019,0.25
10-10-2019,8.88
10-10-2019,3.84
10-10-2019,5.16
10-10-2019,5.01
10-10-2019,1.59
11-10-2019,2
11-10-2019,2.67
12-10-2019,2
12-10-2019,2.01
12-10-2019,0.33
12-10-2019,2.41
12-10-2019,10.19
14-10-2019,2.51
14-10-2019,5.18
14-10-2019,2.01
15-10-2019,8.31
15-10-2019,3.88
15-10-2019,4.05
15-10-2019,2
16-10-2019,1.52
16-10-2019,0.99
16-10-2019,1.98
16-10-2019,0.25
16-10-2019,4.92
17-10-2019,3.01
18-10-2019,1.42
18-10-2019,3.01
18-10-2019,6.03
18-10-2019,5.05
19-10-2019,5.04
19-10-2019,0.5
19-10-2019,0.99
19-10-2019,1.26
21-10-2019,5.03
21-10-2019,4.03
21-10-2019,1.26
21-10-2019,3.2
21-10-2019,1.01
22-10-2019,10.19
22-10-2019,3.06
22-10-2019,2.04
22-10-2019,3.04
22-10-2019,2.01
23-10-2019,2.32
23-10-2019,5.07
25-10-2019,1.99
25-10-2019,3.09
25-10-2019,1.98
26-10-2019,7.86
29-10-2019,2.99
29-10-2019,5.11
29-10-2019,7.84
30-10-2019,3.99
30-10-2019,2.02
30-10-2019,3.02
30-10-2019,2.03
30-10-2019,0.59
30-10-2019,2.01
30-10-2019,0.51
31-10-2019,10.19
31-10-2019,0.49
31-10-2019,3.294
31-10-2019,0.33
31-10-2019,4.06
31-10-2019,3.02
31-10-2019,10.19
01-11-2019,8.87
01-11-2019,5.2
02-11-2019,5.04
02-11-2019,6.97
02-11-2019,3.8
02-11-2019,3.89
02-11-2019,3.72
02-11-2019,10.19
02-11-2019,10.19
04-11-2019,1.1
04-11-2019,3.04
04-11-2019,0.17
05-11-2019,4.01
05-11-2019,0.17
06-11-2019,0.91
07-11-2019,0.34
07-11-2019,3.05
07-11-2019,4.57
08-11-2019,1.49
08-11-2019,5.98
08-11-2019,4.1
08-11-2019,2.5
08-11-2019,8.98
09-11-2019,4.03
09-11-2019,0.55
11-11-2019,2
11-11-2019,3.02
11-11-2019,0.99
11-11-2019,2.01
12-11-2019,3.04
12-11-2019,1.01
13-11-2019,8.85
13-11-2019,0.66
13-11-2019,3.11
13-11-2019,1.06
13-11-2019,0.25
14-11-2019,3.04
14-11-2019,5.07
15-11-2019,5.54
15-11-2019,2.02
15-11-2019,4.05
15-11-2019,4.7
15-11-2019,3.87
15-11-2019,5
15-11-2019,5.01
15-11-2019,2.02
16-11-2019,3.46
16-11-2019,4.53
16-11-2019,4.03
16-11-2019,3.47
16-11-2019,3.6
18-11-2019,0.51
18-11-2019,1.26
18-11-2019,7.7
18-11-2019,0.5
18-11-2019,5.1
18-11-2019,10.19
19-11-2019,1.02
19-11-2019,0.25
19-11-2019,5.14
19-11-2019,0.51
19-11-2019,0.51
19-11-2019,9.93
19-11-2019,1.42
20-11-2019,3.02
20-11-2019,4.04
20-11-2019,10.15
21-11-2019,2
21-11-2019,2.01
21-11-2019,3.8
21-11-2019,2.04
21-11-2019,0.5
21-11-2019,2.03
21-11-2019,10.19
22-11-2019,8.87
22-11-2019,3.85
22-11-2019,2.51
23-11-2019,0.68
23-11-2019,5.31
23-11-2019,1.11
23-11-2019,2.03
25-11-2019,10.19
25-11-2019,5.19
25-11-2019,5.06
25-11-2019,10.19
25-11-2019,3.91
26-11-2019,0.42
26-11-2019,2.01
26-11-2019,0.49
26-11-2019,0.92
26-11-2019,10.19
26-11-2019,3.02
27-11-2019,7.58
27-11-2019,10.12
27-11-2019,0.17
27-11-2019,1.42
28-11-2019,2.01
28-11-2019,4.04
28-11-2019,0.59
28-11-2019,4.1
28-11-2019,0.18
28-11-2019,10.19
29-11-2019,1.965
30-11-2019,2.39
30-11-2019,3.02
30-11-2019,1.98
30-11-2019,2.52
30-11-2019,5.02
30-11-2019,6
30-11-2019,0.991
30-11-2019,1
02-12-2019,3.85
03-12-2019,1.01
03-12-2019,2.01
03-12-2019,3.87
04-12-2019,10.19
04-12-2019,1.99
04-12-2019,7.73
05-12-2019,3.03
05-12-2019,1.51
05-12-2019,2.02
06-12-2019,2.97
06-12-2019,5.03
06-12-2019,5.22
06-12-2019,5.04
06-12-2019,10.19
06-12-2019,1.01
06-12-2019,1.01
06-12-2019,5
07-12-2019,2.18
07-12-2019,2.53
07-12-2019,5.11
07-12-2019,1.15
07-12-2019,5.04
09-12-2019,0.5
09-12-2019,7.72
09-12-2019,2.96
09-12-2019,3.03
09-12-2019,10.19
09-12-2019,10.19
09-12-2019,1.01
09-12-2019,3.19
09-12-2019,1.375
09-12-2019,0.59
09-12-2019,0.59
09-12-2019,2.03
09-12-2019,3.25
09-12-2019,5.02
10-12-2019,2.02
10-12-2019,10.09
10-12-2019,4.97
10-12-2019,1.26
11-12-2019,4.2
11-12-2019,2.98
11-12-2019,5.81
12-12-2019,2.01
12-12-2019,6.03
12-12-2019,4.12
13-12-2019,10.19
13-12-2019,4.03
13-12-2019,0.65
13-12-2019,1
13-12-2019,10.02
14-12-2019,1.948
14-12-2019,1.5
14-12-2019,2.1
14-12-2019,0.5
14-12-2019,2.67
14-12-2019,4.01
14-12-2019,5.05
16-12-2019,2.99
16-12-2019,1.01
16-12-2019,2.51
16-12-2019,2.01
16-12-2019,2.99
16-12-2019,4.04
16-12-2019,1.01
16-12-2019,1.305
17-12-2019,4.99
17-12-2019,3.06
17-12-2019,0.644
17-12-2019,0.51
17-12-2019,10.19
17-12-2019,0.59
17-12-2019,1.01
17-12-2019,2.51
17-12-2019,10
17-12-2019,5.02
18-12-2019,0.67
18-12-2019,2.01
18-12-2019,1.01
18-12-2019,5.03
18-12-2019,0.41
18-12-2019,5
18-12-2019,10.19
18-12-2019,0.27
19-12-2019,2.05
19-12-2019,2.28
19-12-2019,0.84
19-12-2019,6.2
20-12-2019,7.04
20-12-2019,2.71
20-12-2019,1.53
20-12-2019,3.95
21-12-2019,3.01
21-12-2019,1.52
23-12-2019,2.03
24-12-2019,4.01
24-12-2019,3.03
24-12-2019,1.01
24-12-2019,5.02
24-12-2019,3.84
24-12-2019,8.01
24-12-2019,10.19
24-12-2019,3.92
25-12-2019,1.17
25-12-2019,1.51
25-12-2019,5.35
25-12-2019,7.03
25-12-2019,3.62
25-12-2019,2.53
25-12-2019,4.06
26-12-2019,7.99
26-12-2019,0.99
26-12-2019,8.02
26-12-2019,3.99
26-12-2019,0.11
26-12-2019,1.945
26-12-2019,10.19
26-12-2019,10.19
27-12-2019,6.05
27-12-2019,3.1
27-12-2019,5.07
27-12-2019,0.1
27-12-2019,0.34
27-12-2019,0.25
27-12-2019,5.09
27-12-2019,7.07
28-12-2019,6.06
28-12-2019,4.11
28-12-2019,10.04
28-12-2019,0.5
28-12-2019,1.5
28-12-2019,5.16
28-12-2019,3.79
28-12-2019,3.01
31-12-2019,7.58
02-01-2020,2.52
02-01-2020,3.13
02-01-2020,5.13
02-01-2020,0.25
03-01-2020,10.19
03-01-2020,5.02
04-01-2020,10.09
04-01-2020,10.19
06-01-2020,0.71
06-01-2020,1.365
06-01-2020,7.08
06-01-2020,10.19
06-01-2020,10.19
06-01-2020,1.01
07-01-2020,5.15
07-01-2020,1.97
07-01-2020,10.02
09-01-2020,2
09-01-2020,2.48
09-01-2020,1.99
09-01-2020,3.04
09-01-2020,7.01
09-01-2020,8.79
09-01-2020,1.18
09-01-2020,2.01
09-01-2020,5.05
09-01-2020,4.97
10-01-2020,2.01
10-01-2020,1.01
10-01-2020,2.02
11-01-2020,3.95
11-01-2020,0.17
11-01-2020,1.945
11-01-2020,2.01
13-01-2020,1.99
13-01-2020,2.02
13-01-2020,5.05
13-01-2020,3.86
13-01-2020,10.19
13-01-2020,10.19
13-01-2020,5.21
13-01-2020,2.03
13-01-2020,5.53
13-01-2020,3.09
14-01-2020,3.03
14-01-2020,3.66
14-01-2020,3.02
14-01-2020,2.95
14-01-2020,3.04
14-01-2020,5
14-01-2020,2.57
15-01-2020,3.99
15-01-2020,2.48
15-01-2020,4.01
15-01-2020,5.09
15-01-2020,8.74
15-01-2020,5.08
15-01-2020,3.02
15-01-2020,2
16-01-2020,5
16-01-2020,0.72
16-01-2020,5.08
17-01-2020,0.25
17-01-2020,2.98
17-01-2020,0.42
17-01-2020,1.01
18-01-2020,2.49
18-01-2020,5.15
20-01-2020,5.01
20-01-2020,7.49
20-01-2020,7.14
20-01-2020,5.46
20-01-2020,4.99
21-01-2020,2.92
21-01-2020,3.85
21-01-2020,1.753
22-01-2020,3.97
22-01-2020,0.5
22-01-2020,3.03
22-01-2020,1.42
22-01-2020,10.19
23-01-2020,10.19
23-01-2020,4.37
23-01-2020,0.74
23-01-2020,2.23
23-01-2020,6.05
23-01-2020,5
24-01-2020,10.19
24-01-2020,6.99
24-01-2020,5.96
24-01-2020,4.01
24-01-2020,1.74
25-01-2020,10.16
25-01-2020,3.86
25-01-2020,6.02
25-01-2020,4.97
25-01-2020,1.96
28-01-2020,3.35
28-01-2020,10.19
28-01-2020,1.17
28-01-2020,8.88
29-01-2020,2
29-01-2020,5.02
29-01-2020,1.55
29-01-2020,9.75
29-01-2020,1.01
29-01-2020,1.09
29-01-2020,1.635
29-01-2020,0.84
29-01-2020,0.49
30-01-2020,3.92
30-01-2020,1.35
30-01-2020,1.99
30-01-2020,3.99
30-01-2020,3
30-01-2020,10.19
31-01-2020,10.19
31-01-2020,1
31-01-2020,10.14
31-01-2020,0.76
31-01-2020,1.92
31-01-2020,5.07
31-01-2020,8.49
01-02-2020,1.53
01-02-2020,1.01
01-02-2020,2
01-02-2020,3.83
03-02-2020,8.92
03-02-2020,5
03-02-2020,2.02
03-02-2020,6.98
03-02-2020,0.5
04-02-2020,3.78
04-02-2020,0.58
05-02-2020,1.57
05-02-2020,4.98
05-02-2020,5.1
05-02-2020,4
06-02-2020,0.5
06-02-2020,7
07-02-2020,3
07-02-2020,5.04
08-02-2020,3.05
08-02-2020,7.04
08-02-2020,4.98
10-02-2020,10.19
10-02-2020,2
10-02-2020,2.02
11-02-2020,0.34
11-02-2020,1.302
11-02-2020,10.19
11-02-2020,4.01
11-02-2020,10.08
11-02-2020,1.51
11-02-2020,10.19
12-02-2020,2.01
12-02-2020,6
12-02-2020,3.8
12-02-2020,3.02
12-02-2020,6
12-02-2020,3.96
12-02-2020,2
12-02-2020,10.19
12-02-2020,2.26
12-02-2020,4.98
13-02-2020,2
14-02-2020,4.98
14-02-2020,4.82
14-02-2020,5.02
15-02-2020,2.61
15-02-2020,2.5
15-02-2020,10.19
15-02-2020,7.45
15-02-2020,3.02
15-02-2020,1.91
17-02-2020,4.55
17-02-2020,4.03
17-02-2020,5.02
17-02-2020,10.19
18-02-2020,10.1
18-02-2020,10.19
18-02-2020,5.02
18-02-2020,3
18-02-2020,10.19
18-02-2020,5.01
18-02-2020,2.01
18-02-2020,1.55
18-02-2020,3.18
18-02-2020,7.76
18-02-2020,10.1
19-02-2020,2.51
19-02-2020,0.51
19-02-2020,8.77
19-02-2020,1.753
20-02-2020,0.5
20-02-2020,5.07
20-02-2020,1.52
21-02-2020,3.16
21-02-2020,2.52
22-02-2020,3.01
22-02-2020,4.04
22-02-2020,0.76
24-02-2020,1.5
24-02-2020,3.76
24-02-2020,2
24-02-2020,0.49
24-02-2020,3.03
24-02-2020,5.01
24-02-2020,3
25-02-2020,5.02
26-02-2020,5.03
26-02-2020,0.51
26-02-2020,5.99
26-02-2020,5.03
26-02-2020,10.19
27-02-2020,4.03
27-02-2020,1.08
27-02-2020,1.75
27-02-2020,3.02
27-02-2020,4.67
28-02-2020,3
28-02-2020,5.04
28-02-2020,2.01
29-02-2020,10.19
29-02-2020,4.04
29-02-2020,3.54
29-02-2020,5.96
29-02-2020,4.01
29-02-2020,10.19
02-03-2020,2.01
02-03-2020,0.5
02-03-2020,3.86
02-03-2020,1.01
02-03-2020,0.41
02-03-2020,4.04
03-03-2020,9.97
03-03-2020,5.01
05-03-2020,7.03
05-03-2020,0.58
06-03-2020,6.57
06-03-2020,4.01
07-03-2020,8.02
07-03-2020,-3.01
07-03-2020,5.01
07-03-2020,10.19
07-03-2020,5.08
07-03-2020,10.19
09-03-2020,3.99
09-03-2020,5
11-03-2020,1.51
11-03-2020,4.6
11-03-2020,3.81
11-03-2020,5.11
11-03-2020,0.49
11-03-2020,3.17
12-03-2020,10.19
12-03-2020,2.59
12-03-2020,0.32
12-03-2020,0.25
12-03-2020,4.02
13-03-2020,4.96
13-03-2020,3.14
13-03-2020,3.5
13-03-2020,2
13-03-2020,3.18
13-03-2020,7.02
13-03-2020,10.19
13-03-2020,1.1
13-03-2020,0.42
13-03-2020,7.08
14-03-2020,1.09
14-03-2020,8.83
16-03-2020,4.71
16-03-2020,4
16-03-2020,10.19
17-03-2020,0.58
17-03-2020,1.42
17-03-2020,2.79
17-03-2020,5.14
17-03-2020,2.63
18-03-2020,0.34
18-03-2020,0.16
18-03-2020,8.01
19-03-2020,1.01
19-03-2020,7.38
19-03-2020,2.01
19-03-2020,3.04
19-03-2020,2.18
19-03-2020,10.19
19-03-2020,3.42
20-03-2020,1.51
20-03-2020,3.01
20-03-2020,3.29
20-03-2020,3.52
21-03-2020,3.04
21-03-2020,5.06
21-03-2020,10.11
21-03-2020,4.57
21-03-2020,7.01
30-04-2020,1.01
30-04-2020,5.07
30-04-2020,4.06
01-05-2020,2
01-05-2020,2.01
04-05-2020,1.03
04-05-2020,5.05
04-05-2020,5.02
04-05-2020,8.04
04-05-2020,2
05-05-2020,0.41
05-05-2020,0.51
05-05-2020,5.26
06-05-2020,10.19
06-05-2020,4.04
06-05-2020,3.02
07-05-2020,5.13
07-05-2020,2.03
07-05-2020,4.07
07-05-2020,1.01
07-05-2020,10.13
07-05-2020,3.03
07-05-2020,8.9
08-05-2020,6.07
08-05-2020,4.01
09-05-2020,5.54
09-05-2020,0.25
11-05-2020,5.01
11-05-2020,1.02
11-05-2020,5.1
12-05-2020,5.02
13-05-2020,3.98
14-05-2020,2.09
14-05-2020,1
15-05-2020,2.98
15-05-2020,4.06
15-05-2020,10.19
15-05-2020,10.19
16-05-2020,5.02
16-05-2020,3.03
16-05-2020,2.02
16-05-2020,2.09
18-05-2020,0.5
18-05-2020,7.04
18-05-2020,7.05
18-05-2020,4.03
18-05-2020,8.06
19-05-2020,3.03
22-05-2020,0.99
23-05-2020,5
23-05-2020,2.99
25-05-2020,6.06
25-05-2020,5.03
25-05-2020,10.18
25-05-2020,1.02
26-05-2020,2
26-05-2020,2.35
27-05-2020,5.02
28-05-2020,1.02
28-05-2020,5.05
28-05-2020,5.05
28-05-2020,3.01
28-05-2020,3.01
28-05-2020,8.04
28-05-2020,0.99
28-05-2020,2.45
29-05-2020,1.72
29-05-2020,9.92
29-05-2020,3
29-05-2020,2
29-05-2020,1.57
29-05-2020,2.2
29-05-2020,2.02
29-05-2020,2.28
29-05-2020,1.01
30-05-2020,5.01
30-05-2020,6.96
30-05-2020,5.09
30-05-2020,3.98
01-06-2020,2.02
01-06-2020,2.01
01-06-2020,1.03
02-06-2020,5.06
02-06-2020,4.03
03-06-2020,5.02
03-06-2020,0.16
04-06-2020,2.99
04-06-2020,6.06
04-06-2020,4.99
04-06-2020,4.99
04-06-2020,3.92
05-06-2020,4.93
05-06-2020,2.99
05-06-2020,9.92
05-06-2020,1.58
08-06-2020,2.01
08-06-2020,2.02
09-06-2020,9.13
09-06-2020,4.54
09-06-2020,2.53
09-06-2020,1.97
09-06-2020,0.5
10-06-2020,9.85
10-06-2020,2.02
10-06-2020,2.02
11-06-2020,7.7
11-06-2020,0.36
11-06-2020,8.92
11-06-2020,3
12-06-2020,4.99
16-06-2020,5.27
16-06-2020,3.04
16-06-2020,5.03
16-06-2020,9.94
16-06-2020,2.52
16-06-2020,8.84
16-06-2020,10.19
16-06-2020,8.79
17-06-2020,2.01
18-06-2020,3.02
18-06-2020,3.01
18-06-2020,0.99
18-06-2020,3.01
18-06-2020,4.79
19-06-2020,2
19-06-2020,5.16
19-06-2020,1.77
19-06-2020,4.02
22-06-2020,4.04
22-06-2020,5.03
22-06-2020,9.93
22-06-2020,0.33
22-06-2020,1.99
23-06-2020,4.04
23-06-2020,2.01
23-06-2020,2.01
24-06-2020,3.03
24-06-2020,2.02
24-06-2020,2.03
24-06-2020,10.19
24-06-2020,4.04
25-06-2020,5.04
25-06-2020,2.02
25-06-2020,4.96
26-06-2020,7.2
26-06-2020,0.75
26-06-2020,3.24
30-06-2020,10.19
30-06-2020,3.15
30-06-2020,3.96
30-06-2020,5.19
30-06-2020,3.88
01-07-2020,1.67
01-07-2020,3.01
01-07-2020,2.51
01-07-2020,1.52
01-07-2020,3.1
02-07-2020,0.75
02-07-2020,7.06
02-07-2020,1.49
02-07-2020,3.36
03-07-2020,2.01
03-07-2020,4.02
03-07-2020,8.72
03-07-2020,1.01
03-07-2020,4.01
03-07-2020,2.09
06-07-2020,0.34
06-07-2020,0.52
06-07-2020,1.01
06-07-2020,2.01
07-07-2020,3.06
07-07-2020,3.73
07-07-2020,5.25
07-07-2020,6.01
07-07-2020,4.01
07-07-2020,3.01
08-07-2020,3.09
08-07-2020,10.19
08-07-2020,6.2
08-07-2020,1.99
08-07-2020,10.19
08-07-2020,0.83
08-07-2020,2.18
09-07-2020,3.01
09-07-2020,8.68
09-07-2020,4.17
09-07-2020,4.08
09-07-2020,4.98
10-07-2020,1.51
10-07-2020,2
10-07-2020,1.85
10-07-2020,7.85
10-07-2020,3.2
10-07-2020,2.98
13-07-2020,0.5
13-07-2020,2.6
13-07-2020,4.04
14-07-2020,5.02
14-07-2020,5.32
14-07-2020,2.6
14-07-2020,9.06
14-07-2020,2.24
14-07-2020,2.11
15-07-2020,4.06
15-07-2020,2.02
15-07-2020,4.2
15-07-2020,0.17
15-07-2020,5.08
15-07-2020,4.92
15-07-2020,4.68
15-07-2020,6.17
16-07-2020,2.09
16-07-2020,8.67
16-07-2020,4.94
16-07-2020,3.01
16-07-2020,0.17
16-07-2020,3.02
17-07-2020,3.02
17-07-2020,2.02
17-07-2020,2.99
17-07-2020,4.03
17-07-2020,3.51
17-07-2020,6.24
17-07-2020,4.53
20-07-2020,3.54
20-07-2020,3.99
20-07-2020,0.5
21-07-2020,2.01
21-07-2020,0.26
21-07-2020,0.33
22-07-2020,3.98
22-07-2020,3.01
22-07-2020,5.21
22-07-2020,5.03
22-07-2020,1.02
22-07-2020,1.01
22-07-2020,3.99
22-07-2020,4.02
22-07-2020,6.92
23-07-2020,2.01
23-07-2020,4.03
23-07-2020,1.99
23-07-2020,4.03
24-07-2020,3.02
24-07-2020,2
24-07-2020,4.02
25-07-2020,3.02
25-07-2020,2.53
25-07-2020,1.02
25-07-2020,3.01
27-07-2020,0.52
27-07-2020,0.29
27-07-2020,4.02
27-07-2020,3.02
27-07-2020,1.01
27-07-2020,3.64
27-07-2020,10.19
27-07-2020,4.81
28-07-2020,4.03
28-07-2020,4.02
28-07-2020,2.48
28-07-2020,5.03
28-07-2020,2.84
28-07-2020,2.01
28-07-2020,4.02
28-07-2020,1
28-07-2020,10.19
29-07-2020,3.7
29-07-2020,10.19
