Date,FY,Quantity,Value,April,August,December,February,January,July,June,March,May,November,October,September,t,t_square,log_Quantity
2020-07-15,FY 21,2.02,82820.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,0.7030975114131134
2020-07-15,FY 21,4.2,168000.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,1.4350845252893227
2020-07-15,FY 21,0.17,6800.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,-1.7719568419318752
2020-07-15,FY 21,5.08,193548.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,1.6253112615903906
2020-07-15,FY 21,4.92,197784.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,1.5933085305042167
2020-07-15,FY 21,4.68,187200.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,1.5432981099295553
2020-07-15,FY 21,6.17,246800.0,False,False,False,False,False,True,False,False,False,False,False,False,39,1521,1.8196988379172965
2020-07-16,FY 21,2.09,83600.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.7371640659767196
2020-07-16,FY 21,8.67,348534.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,2.1598687907924505
2020-07-16,FY 21,4.94,197600.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.5973653311998313
2020-07-16,FY 21,3.01,120400.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1019400787607843
2020-07-16,FY 21,0.17,6970.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-1.7719568419318752
2020-07-16,FY 21,3.02,121404.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-07-17,FY 21,3.02,120800.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-07-17,FY 21,2.02,80800.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.7030975114131134
2020-07-17,FY 21,2.99,121095.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.095273387402595
2020-07-17,FY 21,4.03,159185.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3937663759585917
2020-07-17,FY 21,3.51,143910.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.2556160374777743
2020-07-17,FY 21,6.24,240240.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.8309801823813363
2020-07-17,FY 21,4.53,178935.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.5107219394949427
2020-07-20,FY 21,3.54,143370.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.264126727145683
2020-07-20,FY 21,3.99,161595.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3837912309017721
2020-07-20,FY 21,0.5,19750.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-0.6931471805599453
2020-07-21,FY 21,2.01,80400.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.6981347220709843
2020-07-21,FY 21,0.26,10582.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-1.3470736479666092
2020-07-21,FY 21,0.33,13530.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-1.1086626245216111
2020-07-22,FY 21,3.98,159200.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3812818192963463
2020-07-22,FY 21,3.01,121905.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1019400787607843
2020-07-22,FY 21,5.21,213610.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6505798557652755
2020-07-22,FY 21,5.03,193655.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6154199841116479
2020-07-22,FY 21,1.02,40290.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.01980262729617973
2020-07-22,FY 21,1.01,40905.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.009950330853168092
2020-07-22,FY 21,3.99,160398.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3837912309017721
2020-07-22,FY 21,4.02,162810.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-22,FY 21,6.92,266420.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.9344157696295783
2020-07-23,FY 21,2.01,79395.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.6981347220709843
2020-07-23,FY 21,4.03,163215.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3937663759585917
2020-07-23,FY 21,1.99,81590.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.688134638736401
2020-07-23,FY 21,4.03,161200.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3937663759585917
2020-07-24,FY 21,3.02,123820.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-07-24,FY 21,2.0,80400.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.6931471805599453
2020-07-24,FY 21,4.02,162810.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-25,FY 21,3.02,117780.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-07-25,FY 21,2.53,103730.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.9282193027394288
2020-07-25,FY 21,1.02,41310.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.01980262729617973
2020-07-25,FY 21,3.01,118895.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1019400787607843
2020-07-27,FY 21,0.52,20280.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-0.6539264674066639
2020-07-27,FY 21,0.29,11165.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-1.2378743560016174
2020-07-27,FY 21,4.02,153564.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-27,FY 21,3.02,116270.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-07-27,FY 21,1.01,39895.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.009950330853168092
2020-07-27,FY 21,3.64,131040.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.2919836816486494
2020-07-27,FY 21,11.59,417240.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,2.4501426573516603
2020-07-27,FY 21,4.81,192400.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.5706970841176697
2020-07-28,FY 21,4.03,165230.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3937663759585917
2020-07-28,FY 21,4.02,162810.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-28,FY 21,2.48,99200.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.9082585601768908
2020-07-28,FY 21,5.03,198685.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6154199841116479
2020-07-28,FY 21,2.84,116440.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.0438040521731147
2020-07-28,FY 21,2.01,79395.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.6981347220709843
2020-07-28,FY 21,4.02,154770.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-28,FY 21,1.0,34067.8,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.0
2020-07-28,FY 21,13.11,405099.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,2.5733752977756086
2020-07-29,FY 21,3.7,146150.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.308332819650179
2020-07-29,FY 21,12.75,484500.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,2.545531271604435
2020-07-29,FY 21,1.51,59645.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.412109650826833
2020-07-29,FY 21,4.02,162810.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.3912819026309295
2020-07-29,FY 21,7.02,265707.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.9487632180377197
2020-07-29,FY 21,2.03,80185.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.7080357930536959
2020-07-29,FY 21,2.5,100000.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.9162907318741551
2020-07-29,FY 21,5.05,203010.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6193882432872684
2020-07-29,FY 21,20.33,791853.5,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,3.012097627640255
2020-07-29,FY 21,5.21,205795.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6505798557652755
2020-07-30,FY 21,3.17,125215.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1537315878891892
2020-07-30,FY 21,4.98,204180.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6054298910365616
2020-07-30,FY 21,2.54,103632.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.9321640810304452
2020-07-30,FY 21,2.02,82820.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.7030975114131134
2020-07-30,FY 21,3.11,125955.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1346227261911428
2020-07-30,FY 21,3.8,150100.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.33500106673234
2020-07-31,FY 21,1.99,81590.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,0.688134638736401
2020-07-31,FY 21,7.05,255210.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.9530276168241774
2020-07-31,FY 21,10.31,366319.56,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,2.333114298028869
2020-07-31,FY 21,3.1,127100.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.1314021114911006
2020-07-31,FY 21,5.02,203310.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.6134299337036377
2020-07-31,FY 21,0.5,20000.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,-0.6931471805599453
2020-07-31,FY 21,6.09,243600.0,False,False,False,False,False,True,False,False,False,False,False,False,40,1600,1.8066480817218056
2020-08-04,FY 21,5.04,194040.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6174060820832772
2020-08-05,FY 21,2.03,79170.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.7080357930536959
2020-08-05,FY 21,2.0,84000.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.6931471805599453
2020-08-05,FY 21,3.18,131970.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.1568811967920856
2020-08-06,FY 21,1.01,40400.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.009950330853168092
2020-08-06,FY 21,15.4,623700.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,2.7343675094195836
2020-08-06,FY 21,1.08,43740.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.0769610411361284
2020-08-06,FY 21,5.13,211356.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6351056591826783
2020-08-06,FY 21,1.1,45650.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.09531017980432493
2020-08-06,FY 21,3.04,123120.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.1118575154181303
2020-08-07,FY 21,4.4,178200.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.4816045409242156
2020-08-07,FY 21,4.01,166415.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3887912413184778
2020-08-07,FY 21,1.34,51925.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.29266961396282004
2020-08-07,FY 21,5.13,197505.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6351056591826783
2020-08-07,FY 21,3.17,131555.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.1537315878891892
2020-08-07,FY 21,15.18,592020.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,2.719978771967484
2020-08-07,FY 21,5.11,208488.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.631199404215613
2020-08-07,FY 21,4.01,164410.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3887912413184778
2020-08-07,FY 21,1.08,44928.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.0769610411361284
2020-08-07,FY 21,1.938,82558.8,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.6616565134685745
2020-08-08,FY 21,5.71,246788.14,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.742219023667919
2020-08-10,FY 21,4.09,165645.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.4085449700547104
2020-08-10,FY 21,1.41,57810.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.34358970439007686
2020-08-10,FY 21,5.18,209790.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6448050562713916
2020-08-10,FY 21,4.04,163620.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3962446919730587
2020-08-10,FY 21,2.54,104140.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.9321640810304452
2020-08-10,FY 21,11.57,430404.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,2.448415541205585
2020-08-11,FY 21,2.55,101362.5,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.9360933591703348
2020-08-11,FY 21,3.02,122310.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.1052568313867783
2020-08-11,FY 21,0.5,19500.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,-0.6931471805599453
2020-08-11,FY 21,3.87,157896.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3532545070416904
2020-08-12,FY 21,5.1,211650.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.62924053973028
2020-08-12,FY 21,2.54,104140.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.9321640810304452
2020-08-12,FY 21,2.51,101655.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.9202827531436925
2020-08-12,FY 21,9.04,330864.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,2.201659174404085
2020-08-12,FY 21,1.0,42000.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.0
2020-08-12,FY 21,5.09,209708.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6272778305624314
2020-08-13,FY 21,1.01,40905.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.009950330853168092
2020-08-13,FY 21,5.97,229845.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.7867469274045107
2020-08-13,FY 21,2.03,82215.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.7080357930536959
2020-08-13,FY 21,5.24,213792.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6563214983329508
2020-08-13,FY 21,5.07,208884.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.623340817603092
2020-08-13,FY 21,5.14,208170.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6370530794670737
2020-08-14,FY 21,5.1,205530.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.62924053973028
2020-08-14,FY 21,4.04,167660.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3962446919730587
2020-08-14,FY 21,5.04,204120.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6174060820832772
2020-08-14,FY 21,2.0,81000.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.6931471805599453
2020-08-14,FY 21,0.5,20600.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,-0.6931471805599453
2020-08-14,FY 21,1.03,42745.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,0.02955880224154443
2020-08-14,FY 21,5.15,188490.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6389967146756448
2020-08-14,FY 21,5.07,205335.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.623340817603092
2020-08-14,FY 21,4.0,160800.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.3862943611198906
2020-08-14,FY 21,5.09,207672.0,False,True,False,False,False,False,False,False,False,False,False,False,40,1600,1.6272778305624314
2020-08-17,FY 21,5.22,191052.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.6524974018945473
2020-08-17,FY 21,5.01,195390.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.6114359150967734
2020-08-17,FY 21,5.15,211150.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.6389967146756448
2020-08-17,FY 21,3.01,121905.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.1019400787607843
2020-08-18,FY 21,5.06,185955.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.6213664832993742
2020-08-18,FY 21,2.95,125375.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.0818051703517284
2020-08-19,FY 21,1.0,42000.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.0
2020-08-19,FY 21,2.96,122840.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.085189268335969
2020-08-19,FY 21,1.98,80190.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.6830968447064438
2020-08-20,FY 21,3.47,138800.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.244154593958768
2020-08-21,FY 21,3.02,125330.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.1052568313867783
2020-08-21,FY 21,30.37,1184430.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,3.4134552790576573
2020-08-24,FY 21,15.23,595493.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.7232671669070703
2020-08-24,FY 21,3.03,122715.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.1085626195212777
2020-08-24,FY 21,7.02,273780.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.9487632180377197
2020-08-24,FY 21,1.51,61155.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.412109650826833
2020-08-24,FY 21,14.05,552165.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.642622395779755
2020-08-24,FY 21,10.2,388983.02,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.322387720290225
2020-08-25,FY 21,1.51,62665.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.412109650826833
2020-08-25,FY 21,1.76,71544.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.5653138090500605
2020-08-27,FY 21,0.81,33615.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-0.21072103131565253
2020-08-27,FY 21,0.32,12960.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-1.1394342831883648
2020-08-27,FY 21,0.25,9750.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-1.3862943611198906
2020-08-27,FY 21,0.391,16031.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-0.9390477189967712
2020-08-28,FY 21,2.07,85905.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.7275486072772777
2020-08-28,FY 21,0.49,20923.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-0.7133498878774648
2020-08-28,FY 21,10.12,397210.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.3145136638593193
2020-08-28,FY 21,6.89,270432.5,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.9300710850255671
2020-08-28,FY 21,2.01,78390.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.6981347220709843
2020-08-28,FY 21,2.51,104165.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.9202827531436925
2020-08-28,FY 21,1.75,74375.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.5596157879354227
2020-08-31,FY 21,0.49,19232.5,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-0.7133498878774648
2020-08-31,FY 21,6.03,256275.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.7967470107390942
2020-08-31,FY 21,5.11,212065.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.631199404215613
2020-08-31,FY 21,2.0,84000.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,0.6931471805599453
2020-08-31,FY 21,4.98,194220.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,1.6054298910365616
2020-08-31,FY 21,0.5,19625.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,-0.6931471805599453
2020-08-31,FY 21,8.72,361880.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.1656192379208883
2020-08-31,FY 21,10.0,420000.0,False,True,False,False,False,False,False,False,False,False,False,False,41,1681,2.302585092994046
2020-09-01,FY 21,17.73,691169.48,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,2.8752581200861167
2020-09-01,FY 21,1.01,41915.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.009950330853168092
2020-09-01,FY 21,4.01,168420.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.3887912413184778
2020-09-01,FY 21,1.99,84575.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.688134638736401
2020-09-01,FY 21,1.98,83160.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.6830968447064438
2020-09-02,FY 21,3.01,118293.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.1019400787607843
2020-09-02,FY 21,2.96,122840.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.085189268335969
2020-09-02,FY 21,14.87,617105.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,2.6993457604720636
2020-09-03,FY 21,7.72,320766.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,2.0438143640366846
2020-09-03,FY 21,2.99,127075.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.095273387402595
2020-09-03,FY 21,3.09,121437.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.128171090909654
2020-09-04,FY 21,17.76,643800.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,2.876948737564024
2020-09-04,FY 21,1.14,48222.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.131028262406404
2020-09-04,FY 21,5.25,223125.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.6582280766035324
2020-09-05,FY 21,1.0,40500.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.0
2020-09-05,FY 21,4.51,185812.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.506297153514587
2020-09-05,FY 21,0.49,20580.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,-0.7133498878774648
2020-09-07,FY 21,3.49,146580.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.2499017362143359
2020-09-07,FY 21,0.17,3655.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,-1.7719568419318752
2020-09-08,FY 21,3.58,154835.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.275362800412609
2020-09-08,FY 21,5.02,213350.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.6134299337036377
2020-09-08,FY 21,4.14,180090.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.4206957878372228
2020-09-08,FY 21,2.22,94350.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.7975071958841882
2020-09-08,FY 21,4.1,174250.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.410986973710262
2020-09-08,FY 21,7.98,329574.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,2.0769384114617173
2020-09-09,FY 21,1.745,74162.5,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.5567545556543906
2020-09-10,FY 21,2.96,125800.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.085189268335969
2020-09-10,FY 21,2.98,128885.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.091923300517313
2020-09-10,FY 21,4.73,182105.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,1.5539252025038417
2020-09-11,FY 21,0.25,10550.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,-1.3862943611198906
2020-09-11,FY 21,1.99,85570.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.688134638736401
2020-09-11,FY 21,1.06,43990.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.058268908123975824
2020-09-12,FY 21,1.48,59940.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.3920420877760237
2020-09-12,FY 21,2.08,85280.0,False,False,False,False,False,False,False,False,False,False,False,True,41,1681,0.7323678937132266
2020-09-14,FY 21,2.97,128452.5,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.0885619528146082
2020-09-14,FY 21,1.0,41700.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.0
2020-09-14,FY 21,3.99,169575.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.3837912309017721
2020-09-14,FY 21,0.99,39600.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,-0.01005033585350145
2020-09-14,FY 21,2.94,109515.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.0784095813505903
2020-09-14,FY 21,1.92,71904.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.6523251860396901
2020-09-15,FY 21,4.99,217065.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.6074359097634274
2020-09-15,FY 21,2.01,86932.5,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.6981347220709843
2020-09-18,FY 21,0.08,3400.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,-2.5257286443082556
2020-09-18,FY 21,10.12,397716.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,2.3145136638593193
2020-09-19,FY 21,10.18,412290.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,2.3204250111223765
2020-09-19,FY 21,1.25,53125.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.22314355131420976
2020-09-19,FY 21,4.82,202440.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.572773928062509
2020-09-19,FY 21,2.47,104975.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.9042181506398859
2020-09-19,FY 21,5.94,252450.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.7817091333745536
2020-09-19,FY 21,7.1,278675.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.9600947840472698
2020-09-21,FY 21,6.01,261435.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.7934247485471162
2020-09-21,FY 21,2.94,124950.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.0784095813505903
2020-09-21,FY 21,3.01,127925.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.1019400787607843
2020-09-21,FY 21,5.09,201055.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.6272778305624314
2020-09-22,FY 21,0.59,25517.5,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,-0.527632742082372
2020-09-22,FY 21,2.01,84420.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.6981347220709843
2020-09-22,FY 21,5.07,187332.19,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.623340817603092
2020-09-22,FY 21,3.98,169150.0,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,1.3812818192963463
2020-09-22,FY 21,1.065,46327.5,False,False,False,False,False,False,False,False,False,False,False,True,42,1764,0.06297479916138839
